unit,cycle,s4,s9,s10,s11,s14,s16,RUL,is_noise,max_cycle
30,-0.6665423273910343,-1.312934910885566,-1.51306380343451,-1.2175404871633335,-1.9230451826948862,-2.2401386001721875,-0.6658357362607893,125,1,297
30,-0.6527355132443989,-0.6785274800128503,-0.4948652495926589,-0.5132124663930149,-0.3280916565496316,0.06242715648231705,-0.6658357362607893,125,0,297
30,-0.6389286990977635,-0.6464544733170605,-0.5988442810951577,-0.5914711353674946,-0.29718170449255266,0.2661102001690952,-0.6658357362607893,125,0,297
30,-0.6251218849511282,1.6877383516819304,1.5870616653727845,1.5997715959179393,1.3688647113839816,0.9638430451705551,1.5018719265742868,125,0,297
30,-0.6113150708044929,1.7067134812977633,1.5919918336759589,1.5997715959179393,1.3379547593269026,0.9396852888263095,1.5018719265742868,125,0,297
30,-0.5975082566578576,-0.6787793622643877,-0.577846516093082,-0.5914711353674946,-0.2631807572297664,0.25426816274544517,-0.6658357362607893,125,0,297
30,-0.5837014425112221,-0.7137070344776011,-0.5988442810951577,-0.5914711353674946,-0.3033636949039693,0.3077941719003484,-0.6658357362607893,125,0,297
30,-0.5698946283645868,-0.7174013075001532,-0.5937062141285971,-0.5914711353674946,-0.28172672846401425,0.23993929746282824,-0.6658357362607893,125,0,297
30,-0.5560878142179515,-0.6863358298105148,-0.5824499864966522,-0.5914711353674946,-0.3188186709325077,0.3069652292806856,-0.6658357362607893,125,0,297
30,-0.5422810000713162,-1.3141943221432528,-1.5118461112632444,-1.2175404871633335,-1.8983172210492216,-2.178086324072264,-0.6658357362607893,125,1,297
30,-0.5284741859246808,-0.6606438401536794,-0.5027356989923046,-0.5914711353674946,-0.36518359901812514,0.051295641304090776,-0.6658357362607893,125,0,297
30,-0.5146673717780454,1.6814412953934903,1.5934768241287225,1.5997715959179393,1.3781376970011032,0.9431194796791675,1.5018719265742868,125,0,297
30,-0.5008605576314101,-0.7428414149054511,-0.5626402138567863,-0.5914711353674946,-0.3311826517553389,0.29275478437230773,-0.6658357362607893,125,0,297
30,-0.48705374348477476,-0.6840688895466764,-0.6019924608550203,-0.5914711353674946,-0.2508167764069353,0.2811495876971359,-0.6658357362607893,125,0,297
30,-0.47324692933813944,-0.6598881933990672,-0.5128930336892075,-0.5914711353674946,-0.3868205654580802,0.027374725708312567,-0.6658357362607893,125,0,297
30,-0.4594401151915041,-1.26574896909752,-1.5097374248203201,-1.2175404871633335,-1.963228120369087,-2.2350465240800252,-0.6658357362607893,125,1,297
30,-0.44563330104486876,0.8086692938156866,0.7923244748627886,1.2867369200200198,0.6857547709225452,0.8294359204121339,1.5018719265742868,125,0,297
30,-0.4318264868982334,0.40742086711628117,0.6028396930901566,-0.12191912152061561,0.41065619761454597,0.02358527373274801,-0.6658357362607893,125,0,297
30,-0.41801967275159807,-0.6337763999896677,-0.49620174100014286,-0.5914711353674946,-0.32190966613821714,0.022045808867672215,-0.6658357362607893,125,0,297
30,-0.4042128586049627,1.7188038293715688,1.5815375008885022,1.5997715959179393,1.3379547593269026,0.863304147443769,1.5018719265742868,125,0,297
30,-0.3904060444583274,0.7867555379319139,0.7654164478587092,1.2867369200200198,0.7012097469510836,0.8288438185409492,1.5018719265742868,125,0,297
30,-0.376599230311692,-0.6757567752459354,-0.5694414701304406,-0.5914711353674946,-0.3095456853153838,0.21542627999587613,-0.6658357362607893,125,0,297
30,-0.3627924161650567,-0.7289878910708839,-0.5808164969986092,-0.5914711353674946,-0.28790871887542874,0.29855738270990445,-0.6658357362607893,125,0,297
30,-0.3489856020184213,0.8242859934110173,0.7667529392661985,1.2867369200200198,0.6981187517453764,0.8035018584543343,1.5018719265742868,125,0,297
30,-0.335178787871786,-0.6750850892418357,-0.4755009740886209,-0.5914711353674946,-0.3559106134010034,0.08220335897981344,-0.6658357362607893,125,0,297
30,-0.32137197372515064,-0.6407451422822095,-0.49180616925996407,-0.5914711353674946,-0.3095456853153838,0.030572075812703242,-0.6658357362607893,125,0,297
30,-0.3075651595785153,-0.6577052138857414,-0.5948942064908069,-0.5914711353674946,-0.2384527955841041,0.2765311931019085,-0.6658357362607893,125,0,297
30,-0.29375834543187995,-0.6632466234195675,-0.5797176040635671,-0.5914711353674946,-0.26627175243547585,0.252491857131902,-0.6658357362607893,125,0,297
30,-0.27995153128524464,-0.6603079971516296,-0.5297922250416528,-0.5914711353674946,-0.33427364696104833,0.08019021261779208,-0.6658357362607893,125,0,297
30,-0.26614471713860927,-0.6811302632787385,-0.5690850724217803,-0.5914711353674946,-0.3188186709325077,0.25474184424239077,-0.6658357362607893,125,0,297
30,-0.25233790299197395,1.6386213126320963,1.585725173965295,1.5997715959179393,1.3781376970011032,0.8816593054504287,1.5018719265742868,125,0,297
30,-0.2385310888453386,-0.5925516714880142,-0.5854496672112353,-0.5914711353674946,-0.2693627476411831,0.3416623989319836,-0.6658357362607893,125,0,297
30,-0.22472427469870326,1.6628020087797073,1.5811514033707808,1.5997715959179393,1.3719557065896888,0.936724779470397,1.5018719265742868,125,0,297
30,-0.21091746055206792,-1.2872429212287306,-1.500203786113578,-1.2175404871633335,-1.901408216254931,-2.215033480834051,-0.6658357362607893,125,1,297
30,-0.19711064640543258,-1.3449239568308413,-1.5093513273026011,-1.2175404871633335,-1.9385001587234245,-2.2055598508951286,-0.6658357362607893,125,1,297
30,-0.18330383225879723,0.39843706681143853,0.6247284523638937,-0.12191912152061561,0.38592823596888365,0.0705981623046416,-0.6658357362607893,125,0,297
30,-0.1694970181121619,-1.3068057760981506,-1.5115788129817465,-1.2175404871633335,-1.9292271731063007,-2.228651823871255,-0.6658357362607893,125,1,297
30,-0.15569020396552655,0.33664195443421346,0.6020971978637748,-0.12191912152061561,0.370473259940343,0.009493249198598458,-0.6658357362607893,125,0,297
30,-0.1418833898188912,-1.344336231577254,-1.5116085127908023,-1.2175404871633335,-1.9261361779005934,-2.233862320337656,-0.6658357362607893,125,1,297
30,-0.12807657567225586,-0.6294104409630161,-0.4956671444371471,-0.5914711353674946,-0.36209260381241787,0.12601889744731634,-0.6658357362607893,125,0,297
30,-0.11426976152562052,-0.6896102990805044,-0.5039830909726262,-0.5132124663930149,-0.3559106134010034,0.07900600887542276,-0.6658357362607893,125,0,297
30,-0.10046294737898517,-1.3265365524685957,-1.516627780521142,-1.2175404871633335,-1.9106812018720527,-2.131783957745794,-0.6658357362607893,125,1,297
30,-0.08665613323234983,0.41220662989549517,0.6321237048186555,-0.12191912152061561,0.3982922167917148,0.05769034151286135,-0.6658357362607893,125,0,297
30,-0.07284931908571449,-0.674581324738761,-0.5779356155202499,-0.5914711353674946,-0.2848177236697215,0.3122941461213367,-0.6658357362607893,125,0,297
30,-0.05904250493907914,-0.6599721541495798,-0.5907956328411819,-0.5914711353674946,-0.3250006613439244,0.2900311157648734,-0.6658357362607893,125,0,297
30,-0.0452356907924438,0.7933044764718933,0.7851074212623569,1.2867369200200198,0.6702997948940046,0.8775145923521469,1.5018719265742868,125,0,297
30,-0.03142887664580846,-0.7079977034427501,-0.5797770036816736,-0.5914711353674946,-0.24154379078981134,0.287899549028613,-0.6658357362607893,125,0,297
30,-0.017622062499173113,-1.3305666684931974,-1.5054903521254155,-1.2175404871633335,-1.8550432881693115,-2.171336362740787,-0.6658357362607893,125,1,297
30,-0.003815248352537769,-0.6938922973566437,-0.5767476231580401,-0.5914711353674946,-0.3095456853153838,0.27096543551279,-0.6658357362607893,125,0,297
30,0.009991565794097573,-1.3101642061186527,-1.5017481761844533,-1.2175404871633335,-1.9199541874891768,-2.1753626554648298,-0.6658357362607893,125,1,297
30,0.023798379940732917,-1.2909371942512806,-1.4999067880230268,-1.2175404871633335,-1.8890442354321,-2.2172834679445503,-0.6658357362607893,125,1,297
30,0.03760519408736826,-1.3053784433394369,-1.5311212873401145,-1.2175404871633335,-1.8735892594035592,-2.239664918675242,-0.6658357362607893,125,1,297
30,0.0514120082340036,-1.3187282026709313,-1.5116976122179675,-1.2175404871633335,-1.9261361779005934,-2.207809838005628,-0.6658357362607893,125,1,297
30,0.06521882238063895,0.37761480068433156,0.6219366703126967,-0.12191912152061561,0.4477481400830394,0.06230873610807797,-0.6658357362607893,125,0,297
30,0.07902563652727429,0.7850763229216646,0.7881368017859958,1.2867369200200198,0.747574675036701,0.8667383382966272,1.5018719265742868,125,0,297
30,0.09283245067390963,0.3625858263425862,0.6085123566197129,-0.12191912152061561,0.4261111736430843,0.011861656683337078,-0.6658357362607893,125,0,297
30,0.10663926482054498,-0.6108551150997455,-0.5782623134198596,-0.5914711353674946,-0.3250006613439244,0.25924181846337907,-0.6658357362607893,125,0,297
30,0.12044607896718032,-1.3113396566258273,-1.5123807078262401,-1.2175404871633335,-1.9601371251633797,-2.2113624492327255,-0.6658357362607893,125,1,297
30,0.13425289311381566,-1.312934910885566,-1.492719434231651,-1.2175404871633335,-1.879771249814976,-2.2395464983010136,-0.6658357362607893,125,1,297
30,0.148059707260451,0.39952855656810243,0.6137692228224972,-0.12191912152061561,0.40447420720312927,0.04940091531629773,-0.6658357362607893,125,0,297
30,0.16186652140708635,-1.3585255984138729,-1.4816711052630895,-1.2175404871633335,-1.9601371251633797,-2.125033996414317,-0.6658357362607893,125,1,297
30,0.1756733355537217,-1.3754017092668924,-1.487254669365481,-1.2175404871633335,-1.901408216254931,-2.1295339706353054,-0.6658357362607893,125,1,297
30,0.18948014970035704,-0.6755888537449104,-0.5939141127919833,-0.5914711353674946,-0.2755447380525976,0.28197853031678793,-0.6658357362607893,125,0,297
30,0.20328696384699238,0.8900272610623337,0.7696041209355019,1.2867369200200198,0.7352106942138699,0.8325148501422747,1.5018719265742868,125,0,297
30,0.21709377799362772,-0.7277284798131951,-0.5154175174589066,-0.5132124663930149,-0.3280916565496316,0.11997945836125226,-0.6658357362607893,125,0,297
30,0.23090059214026307,-0.7412461606457125,-0.5706888621107622,-0.5914711353674946,-0.3157276757268005,0.2749917282368327,-0.6658357362607893,125,0,297
30,0.2447074062868984,1.6796781196327268,1.5934471243196666,1.5997715959179393,1.3966836682353512,0.9405142314459616,1.5018719265742868,125,0,297
30,0.2585142204335337,1.6884100376860303,1.618870160870977,1.5997715959179393,1.375046701795396,0.9557904597224804,1.5018719265742868,125,0,297
30,0.2723210345801691,1.6414759781495236,1.622790535666272,1.5997715959179393,1.3781376970011032,0.9486852372682861,1.5018719265742868,125,0,297
30,0.2861278487268044,-0.7278124405637075,-0.5842319750399643,-0.5914711353674946,-0.3095456853153838,0.3158467573484231,-0.6658357362607893,125,0,297
30,0.2999346628734398,-0.5877659087087983,-0.4965581387088085,-0.5132124663930149,-0.3002726996982621,0.09155856854449652,-0.6658357362607893,125,0,297
30,0.3137414770200751,-1.3168810661596553,-1.5092028282573242,-1.2175404871633335,-1.9168631922834694,-2.1506127972493996,-0.6658357362607893,125,1,297
30,0.32754829116671047,1.6669160855548217,1.592021533485015,1.5997715959179393,1.362682720972565,0.989066584882931,1.5018719265742868,125,0,297
30,0.3413551053133458,0.41791596093034805,0.6365489763678902,-0.12191912152061561,0.4941130681686568,0.1087295228087869,-0.6658357362607893,125,0,297
30,0.35516191945998116,-0.6404932600306702,-0.4617796623050834,-0.5914711353674946,-0.32190966613821714,0.2283341007876564,-0.6658357362607893,125,0,297
30,0.3689687336066165,-0.6514081575973013,-0.5007755115946572,-0.5132124663930149,-0.3126366805210932,0.1552687298837349,-0.6658357362607893,125,0,297
30,0.38277554775325184,-1.2007633482008178,-1.4948875202926846,-1.2175404871633335,-1.987956082014749,-2.1893362596247297,-0.6658357362607893,125,1,297
30,0.39658236189988716,1.6842120001604035,1.6164941761465574,1.5997715959179393,1.3997746634410584,0.8901855723954489,1.5018719265742868,125,0,297
30,0.41038917604652253,1.6805177271378515,1.615009185693794,1.5997715959179393,1.3410457545326098,0.9347116331083756,1.5018719265742868,125,0,297
30,0.42419599019315785,-1.30151624881586,-1.5045399582356476,-1.2175404871633335,-1.9910470772204585,-2.1861389095203494,-0.6658357362607893,125,1,297
30,0.4380028043397932,1.63375158910237,1.6166723750008876,1.5997715959179393,1.3781376970011032,1.0261321620189567,1.5018719265742868,125,0,297
30,0.45180961848642853,-1.3178885951658048,-1.5093216274935453,-1.2175404871633335,-1.8952262258435144,-2.27329630495841,-0.6658357362607893,125,1,297
30,0.4656164326330639,0.3741724099133169,0.6355688826690665,-0.12191912152061561,0.37974624555746694,0.06372978059891468,-0.6658357362607893,125,0,297
30,0.4794232467796992,1.719727397627206,1.6100196177725075,1.5997715959179393,1.3997746634410584,0.9412247536913853,1.5018719265742868,125,0,297
30,0.4932300609263346,0.9218483855065842,0.7932748687525564,1.2867369200200198,0.7506656702424105,0.8354753594981872,1.5018719265742868,125,0,297
30,0.5070368750729699,-0.7259653040524315,-0.5449985272779538,-0.5914711353674946,-0.3033636949039693,0.4474117931251817,-0.6658357362607893,125,0,297
30,0.5208436892196052,1.6460938194277128,1.6343734611978264,1.5997715959179393,1.3503187401497336,0.9496326002621772,1.5018719265742868,125,0,297
30,0.5346505033662406,-0.6352876934988939,-0.48176763379927945,-0.5914711353674946,-0.3126366805210932,0.19304482926517372,-0.6658357362607893,125,0,297
30,0.548457317512876,0.40725294561525627,0.6279063319328069,-0.12191912152061561,0.4199291832316699,0.11832157312194815,-0.6658357362607893,125,0,297
30,0.5622641316595113,-0.6280670689548168,-0.4679275227795236,-0.5914711353674946,-0.34354663257817225,0.1401109219814659,-0.6658357362607893,125,0,297
30,0.5760709458061466,0.829407599192283,0.8096988631601177,1.2867369200200198,0.747574675036701,0.941935275936809,1.5018719265742868,125,0,297
30,0.589877759952782,-0.6121984871079468,-0.4659673353818761,-0.5914711353674946,-0.28172672846401425,0.18037384922187166,-0.6658357362607893,125,0,297
30,0.6036845740994173,0.32026960808426874,0.6445976246218714,-0.12191912152061561,0.43538415926020824,0.04217727248787509,-0.6658357362607893,125,0,297
30,0.6174913882460527,0.8186606231266788,0.8017393143333097,1.2867369200200198,0.7630296510652417,0.8998960430828493,1.5018719265742868,125,0,297
30,0.631298202392688,-0.6197549546540757,-0.48957868358081874,-0.5914711353674946,-0.3033636949039693,0.1552687298837349,-0.6658357362607893,125,0,297
30,0.6451050165393234,1.7144378703449152,1.6419766123159798,1.5997715959179393,1.3905016778239365,1.093987036456466,1.5018719265742868,125,0,297
30,0.6589118306859587,-0.6621551336629056,-0.5550370627386331,-0.5914711353674946,-0.2693627476411831,0.346280793527211,-0.6658357362607893,125,0,297
30,0.672718644832594,-0.6699634834605719,-0.5567596516638386,-0.5914711353674946,-0.2693627476411831,0.42881979437005463,-0.6658357362607893,125,0,297
30,0.6865254589792293,-0.6907857495876789,-0.5779059157111939,-0.5914711353674946,-0.28172672846401425,0.347109736146863,-0.6658357362607893,125,0,297
30,0.7003322731258648,-0.6656814851844307,-0.5632342100378885,-0.5914711353674946,-0.2600897620240592,0.42822769249887,-0.6658357362607893,125,0,297
30,0.7141390872725001,-0.7088373109478747,-0.550730590425622,-0.5914711353674946,-0.26627175243547585,0.3837016317859433,-0.6658357362607893,125,0,297
30,0.7279459014191354,0.36485276660642446,0.6330146990903115,-0.12191912152061561,0.4168381880259604,0.06953237893651137,-0.6658357362607893,125,0,297
30,0.7417527155657707,-0.7193324047619416,-0.5712531584828139,-0.5914711353674946,-0.2600897620240592,0.3477018380180477,-0.6658357362607893,125,0,297
30,0.7555595297124061,-0.667024857192632,-0.560204829514255,-0.5914711353674946,-0.2848177236697215,0.43616185757271636,-0.6658357362607893,125,0,297
30,0.7693663438590415,1.6917684677065323,1.6488669680168018,1.5997715959179393,1.4214116298810133,1.0051717557790911,1.5018719265742868,125,0,297
30,0.7831731580056768,0.8315066179550964,0.7972249433569072,1.2867369200200198,0.7444836798309938,0.927487990279953,1.5018719265742868,125,0,297
30,0.7969799721523121,0.42278568446007453,0.6494683933069342,-0.12191912152061561,0.45702112570016334,0.13501884588929294,-0.6658357362607893,125,0,297
30,0.8107867862989475,1.6160358707442257,1.6445604957037854,1.5997715959179393,1.3255907785040715,1.0401057661788673,1.5018719265742868,125,0,297
30,0.8245936004455828,-0.6656814851844307,-0.4865790028662357,-0.5914711353674946,-0.34354663257817225,0.1508871760369857,-0.6658357362607893,125,0,297
30,0.8384004145922181,-0.7268888723080705,-0.5437214354885763,-0.5914711353674946,-0.2384527955841041,0.40454361765156993,-0.6658357362607893,125,0,297
30,0.8522072287388535,0.8649229966590856,0.8181039091227592,1.2867369200200198,0.7043007421567908,0.9094880933959998,1.5018719265742868,125,0,297
30,0.8660140428854889,0.8947290630910352,0.8172129148511033,1.2867369200200198,0.7444836798309938,0.967158815649174,1.5018719265742868,125,0,297
30,0.8798208570321242,0.3822326419625206,0.6399644544092453,-0.12191912152061561,0.4261111736430843,0.15432136688984377,-0.6658357362607893,125,0,297
30,0.8936276711787595,-0.6036344905556683,-0.4701253086496184,-0.5914711353674946,-0.34972862298958673,0.2299919860269605,-0.6658357362607893,124,0,297
30,0.9074344853253948,-0.6696276404585202,-0.541969146754315,-0.5914711353674946,-0.23536180037839688,0.3518465511163295,-0.6658357362607893,123,0,297
30,0.9212412994720303,0.3942390292858118,0.6316782076828276,-0.12191912152061561,0.46629411131728726,0.18191331408694744,-0.6658357362607893,122,0,297
30,0.9350481136186656,0.8788604812441652,0.8167674177152753,1.2867369200200198,0.7599386558595322,0.9736719362321837,1.5018719265742868,121,0,297
30,0.9488549277653009,0.8807076177554412,0.8153715266896795,1.2867369200200198,0.6919367613339598,1.000198100061168,1.5018719265742868,120,0,297
30,0.9626617419119362,-0.6292425194619912,-0.5543539671303631,-0.5914711353674946,-0.2600897620240592,0.4606748750396684,-0.6658357362607893,119,0,297
30,0.9764685560585716,0.8824707935162047,0.8150448287900698,1.2867369200200198,0.7599386558595322,1.001974405674711,1.5018719265742868,118,0,297
30,0.990275370205207,-0.6037184513061807,-0.5195457909175876,-0.5914711353674946,-0.26627175243547585,0.47476689957380724,-0.6658357362607893,117,0,297
30,1.0040821843518424,0.4085963176234556,0.6624769096731404,-0.12191912152061561,0.4199291832316699,0.2419524438248496,-0.6658357362607893,116,0,297
30,1.0178889984984776,-0.6467903163191103,-0.46142326459642313,-0.5914711353674946,-0.2693627476411831,0.23401827875100323,-0.6658357362607893,115,0,297
30,1.031695812645113,1.692440153710632,1.6490748666801878,1.5997715959179393,1.3503187401497336,1.0904344252293798,1.5018719265742868,114,0,297
30,1.0455026267917482,-0.628654794208404,-0.5150908195592969,-0.5914711353674946,-0.28790871887542874,0.4714511290951882,-0.6658357362607893,113,0,297
30,1.0593094409383836,0.9161390544717313,0.8410915613315436,1.2867369200200198,0.77848462709378,0.9988954759445596,1.5018719265742868,112,0,297
30,1.073116255085019,-0.5654323490724652,-0.4537607138601635,-0.5914711353674946,-0.3157276757268005,0.22632095442563502,-0.6658357362607893,111,0,297
30,1.0869230692316543,-1.3072255798507129,-1.47418675338116,-1.2175404871633335,-1.8983172210492216,-2.062152777694731,-0.6658357362607893,110,1,297
30,1.1007298833782897,-0.6655975244339183,-0.5294358273329925,-0.5914711353674946,-0.2631807572297664,0.44871441724177935,-0.6658357362607893,109,0,297
30,1.1145366975249251,1.6989890922506095,1.6441446983770132,1.5997715959179393,1.3812286922068127,1.0631977391549827,1.5018719265742868,108,0,297
30,1.1283435116715603,1.6724574950886477,1.6268000098887345,1.5997715959179393,1.4245026250867228,1.156512994053346,1.5018719265742868,107,0,297
30,1.1421503258181958,-0.6965790413730443,-0.5568784509000623,-0.5914711353674946,-0.18590587708707004,0.4038330954061462,-0.6658357362607893,106,0,297
30,1.155957139964831,0.39062871701377416,0.693869607844561,-0.12191912152061561,0.46629411131728726,0.17137390077989506,-0.6658357362607893,105,0,297
30,1.1697639541114664,-0.5860866936985492,-0.4412867940569475,-0.5914711353674946,-0.28790871887542874,0.26350495193589996,-0.6658357362607893,104,0,297
30,1.1835707682581018,0.861312684387046,0.8364286913098616,1.2867369200200198,0.7753936318880728,1.0402241865530955,1.5018719265742868,103,0,297
30,1.197377582404737,0.38298828871713275,0.6856427607362551,-0.12191912152061561,0.46320311611158,0.18096595109305633,-0.6658357362607893,102,0,297
30,1.2111843965513724,-0.6169002891366483,-0.43510923377345134,-0.5914711353674946,-0.28790871887542874,0.29713633821905694,-0.6658357362607893,101,0,297
30,1.2249912106980079,-0.6015354717928549,-0.5160115136400087,-0.5914711353674946,-0.247725781201228,0.527937647606004,-0.6658357362607893,100,0,297
30,1.238798024844643,0.9377169673534522,0.8194998001483604,1.2867369200200198,0.8032125887394423,1.0866449732538044,1.5018719265742868,99,0,297
30,1.2526048389912785,0.8433450837773626,0.8272514503117878,1.2867369200200198,0.7939396031223206,1.0822634194070553,1.5018719265742868,98,0,297
30,1.2664116531379137,0.9304123820588627,0.8245487676877532,1.2867369200200198,0.7537566654481177,1.0360794734548244,1.5018719265742868,97,0,297
30,1.2802184672845491,-0.5732406988701296,-0.5185062976006519,-0.5914711353674946,-0.20754284352702512,0.48921418523066323,-0.6658357362607893,96,0,297
30,1.2940252814311846,0.3795458979461181,0.6796730991161449,-0.12191912152061561,0.4879310777572423,0.17149232115413415,-0.6658357362607893,95,0,297
30,1.3078320955778198,-0.583651831933684,-0.5168431082935583,-0.5132124663930149,-0.24154379078981134,0.4779642496781979,-0.6658357362607893,94,0,297
30,1.3216389097244552,-0.5886894769644373,-0.5210307813703511,-0.5914711353674946,-0.23227080517268742,0.5119508970840722,-0.6658357362607893,93,0,297
30,1.3354457238710906,0.9006063156269131,0.8456356321169967,1.2867369200200198,0.7815756222994873,1.062487216909559,1.5018719265742868,92,0,297
30,1.3492525380177258,0.35989908232618556,0.6849596651279797,-0.12191912152061561,0.4848400825515351,0.19588691824685792,-0.6658357362607893,91,0,297
30,1.3630593521643612,0.38936930575608536,0.6754557262302963,-0.12191912152061561,0.4848400825515351,0.21613680224129989,-0.6658357362607893,90,0,297
30,1.3768661663109965,0.4253884677259626,0.6885830418327262,-0.12191912152061561,0.4941130681686568,0.22028151533957094,-0.6658357362607893,89,0,297
30,1.3906729804576319,1.6442466829164368,1.668320342948002,1.5997715959179393,1.405956653852475,1.224723129613562,1.5018719265742868,88,0,297
30,1.4044797946042673,-0.6228615024230386,-0.4187743387930523,-0.5914711353674946,-0.26627175243547585,0.35895177357051306,-0.6658357362607893,87,0,297
30,1.4182866087509025,-1.2717941431344228,-1.4419030609380807,-1.2175404871633335,-1.8952262258435144,-1.982929547330517,-0.6658357362607893,86,1,297
30,1.432093422897538,-0.5888573984654621,-0.5090914581301309,-0.5132124663930149,-0.1519049298242838,0.5443980796248706,-0.6658357362607893,85,0,297
30,1.4459002370441734,0.9142079572099429,0.8365177907370294,1.2867369200200198,0.7661206462709489,1.1706050185874848,1.5018719265742868,84,0,297
30,1.4597070511908086,-0.60800044958232,-0.433772742365962,-0.5914711353674946,-0.34354663257817225,0.3839384725344107,-0.6658357362607893,83,0,297
30,1.473513865337444,0.3933994217806872,0.7001956671733367,-0.12191912152061561,0.44465714487733216,0.22075519683651648,-0.6658357362607893,82,0,297
30,1.4873206794840792,-0.6338603607401803,-0.40849820485993116,-0.5914711353674946,-0.2631807572297664,0.38062270205579174,-0.6658357362607893,81,0,297
30,1.5011274936307146,0.9141239964594303,0.8620299267155075,1.2867369200200198,0.8032125887394423,1.1626708535136385,1.5018719265742868,80,0,297
30,1.51493430777735,0.8890197320561822,0.8578719534477707,1.2867369200200198,0.7661206462709489,1.1176711113037663,1.5018719265742868,79,0,297
30,1.5287411219239853,-0.5883536339623875,-0.40817150696032145,-0.5132124663930149,-0.24154379078981134,0.3011626309430997,-0.6658357362607893,78,0,297
30,1.5425479360706207,0.43462415028234264,0.7071751223013265,-0.12191912152061561,0.432293164054501,0.32910983926292064,-0.6658357362607893,77,0,297
30,1.5563547502172559,1.7569220101042595,1.6871500218890443,1.5997715959179393,1.3812286922068127,1.2899727558178762,1.5018719265742868,76,0,297
30,1.5701615643638913,0.894141337837448,0.8648514085757604,1.2867369200200198,0.7661206462709489,1.1221710855247546,1.5018719265742868,75,0,297
30,1.5839683785105267,0.9437621413903551,0.8844829823612909,1.2867369200200198,0.7970305983280278,1.1620787516424538,1.5018719265742868,74,0,297
30,1.597775192657162,0.4338685035277286,0.7211637323663566,-0.12191912152061561,0.5002950585800735,0.36724119976706593,-0.6658357362607893,73,0,297
30,1.6115820068037974,-1.253742581774229,-1.42746895373722,-1.2175404871633335,-1.858134283375021,-1.9360350791328624,-0.6658357362607893,72,1,297
30,1.6253888209504328,0.9209248172509452,0.8936899231684259,1.2867369200200198,0.818667564767983,1.1877759728517752,1.5018719265742868,71,0,297
30,1.639195635097068,-1.3103321276196778,-1.4452294395522707,-1.2175404871633335,-1.9354091635177173,-1.9259693473227557,-0.6658357362607893,70,1,297
30,1.6530024492437034,1.756082402599133,1.7191070164325164,1.5997715959179393,1.4430485963209685,1.2800254443820085,1.5018719265742868,69,0,297
30,1.6668092633903386,0.43815050180386783,0.712105290604501,-0.12191912152061561,0.4848400825515351,0.3561096845888396,1.5018719265742868,68,0,297
30,1.680616077536974,0.8625720956447348,0.8954719117117432,1.2867369200200198,0.7970305983280278,1.1849338838701018,1.5018719265742868,67,0,297
30,1.6944228916836095,-0.644523376055272,-0.4063004189898364,-0.5914711353674946,-0.2755447380525976,0.4793852941690346,-0.6658357362607893,66,0,297
30,1.7082297058302447,-0.5929714752405765,-0.3969449791374271,-0.5132124663930149,-0.2384527955841041,0.5072140821146165,-0.6658357362607893,65,0,297
30,1.7220365199768801,0.4483097526158849,0.716649361389954,-0.12191912152061561,0.46011212090587056,0.36759646088978315,-0.6658357362607893,64,0,297
30,1.7358433341235155,-1.3310704329962721,-1.4095599688768925,-1.2175404871633335,-1.839588312140773,-1.8765880512661341,-0.6658357362607893,63,1,297
30,1.7496501482701508,0.9331830868257757,0.8903932443632891,1.2867369200200198,0.7970305983280278,1.238459893025005,1.5018719265742868,62,0,297
30,1.7634569624167862,-0.6059014308195066,-0.37957059084009254,-0.5914711353674946,-0.2539077716126425,0.5073325024888448,-0.6658357362607893,61,0,297
30,1.7772637765634214,0.46526982421941687,0.7300439752738819,-0.20017779049509546,0.46011212090587056,0.45700384343833217,-0.6658357362607893,60,0,297
32,-1.4811443620425195,0.8858292235367069,0.7761974785457756,1.2867369200200198,0.8032125887394423,0.9284353532738442,1.5018719265742868,125,0,219
32,-1.467337547895884,-0.5556929020130104,-0.4837278211969323,-0.5914711353674946,-0.2848177236697215,0.09061120555060538,-0.6658357362607893,125,0,219
32,-1.4535307337492487,-0.6320132242289043,-0.5736291432072333,-0.5914711353674946,-0.23227080517268742,0.3025836754339364,-0.6658357362607893,125,0,219
32,-1.4397239196026135,1.7192236331241313,1.6076139332390322,1.5997715959179393,1.3966836682353512,0.9431194796791675,1.5018719265742868,125,0,219
32,-1.425917105455978,-1.2866551959751413,-1.5008868817218506,-1.2175404871633335,-1.9137721970777621,-2.305506646750741,-0.6658357362607893,125,1,219
32,-1.4121102913093428,-0.6119466048564094,-0.5708373611560418,-0.5914711353674946,-0.2539077716126425,0.23662352698420924,-0.6658357362607893,125,0,219
32,-1.3983034771627074,-0.5775226971462688,-0.4975382324076322,-0.5914711353674946,-0.2600897620240592,0.07569023839680378,-0.6658357362607893,125,0,219
32,-1.384496663016072,1.6893336059416673,1.591962133866903,1.5997715959179393,1.3935926730296437,0.9467905112805038,1.5018719265742868,125,0,219
32,-1.3706898488694368,-0.6221058556684265,-0.4914200717422425,-0.5914711353674946,-0.3002726996982621,0.05366404878881862,-0.6658357362607893,125,0,219
32,-1.3568830347228014,-0.638058398265807,-0.587974150980929,-0.5914711353674946,-0.21681582914414904,0.2809127469486577,-0.6658357362607893,125,0,219
